symbol,revenue,net_profit,debt,cash_flow,roe,roce,quarter,ingestion_time
SUYOG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447987
SUZLON,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447988
SVLL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447989
SWANCORP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447990
SWARAJENG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447992
SWELECTES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447994
SWIGGY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447995
SWSOLAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447997
SYMPHONY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447998
SYNCOMF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.447999
SYNGENE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448000
SYRMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448001
SYSTMTXC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448002
TAINWALCHM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448003
TAJGVK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448004
TALBROAUTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448005
TANLA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448006
TARACHAND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448007
TARAPUR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448008
TARC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448009
TARIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448011
TARMAT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448012
TARSONS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448013
TASTYBITE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448014
TATACAP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448015
TATACHEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448018
TATACOMM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448019
TATACONSUM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448020
TATAELXSI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448021
TATAINVEST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448022
TATAPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448023
TATASTEEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448024
TATATECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448025
TATVA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448027
TBOTEK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448028
TBZ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448029
TCI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448030
TCIEXP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448031
TCPLPACK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448032
TCS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448033
TDPOWERSYS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448034
TEAMGTY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448035
TEAMLEASE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448036
TECHM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448037
TECHNOE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448040
TECILCHEM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448041
TEGA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448043
TEJASNET,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448045
TEMBO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448047
TENNIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448048
TERASOFT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448049
TEXINFRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448050
TEXMOPIPES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448051
TEXRAIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448052
TFCILTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448053
TFL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448054
TGBHOTELS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448055
THANGAMAYL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448056
THEINVEST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448058
THEJO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448059
THELEELA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448060
THEMISMED,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448061
THERMAX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448062
THOMASCOOK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448063
THOMASCOTT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448067
THYROCARE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448068
TI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448070
TICL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448071
TIGERLOGS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448072
TIIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448073
TIINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448074
TIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448075
TIMETECHNO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448076
TIMKEN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448077
TINNARUBR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448078
TIPSFILMS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448079
TIPSMUSIC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448080
TIRUMALCHM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448081
TIRUPATIFL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448082
TITAGARH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448084
TITAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448085
TMB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448086
TMCV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448087
TMPV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448091
TNPETRO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448092
TNPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448094
TNTELE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448095
TOKYOPLAST,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448096
TOLINS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448097
TORNTPHARM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448098
TORNTPOWER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448099
TOTAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448100
TOUCHWOOD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448101
TPHQ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448102
TPLPLASTEH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448103
TRACXN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448104
TRANSRAILL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448106
TRANSWORLD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448107
TRAVELFOOD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448108
TREEHOUSE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448109
TREL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448110
TRENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448111
TRF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448112
TRIDENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448115
TRIGYN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448116
TRITURBINE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448117
TRIVENI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448118
TRU,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448119
TRUALT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448120
TSFINV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448122
TTKHLTCARE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448123
TTKPRESTIG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448124
TTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448125
TTML,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448126
TVSHLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448127
TVSMOTOR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448128
TVSSCS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448129
TVSSRICHAK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448130
TVTODAY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448131
UBL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448133
UCAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448134
UCOBANK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448135
UDS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448138
UEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448139
UFBL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448140
UFLEX,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448141
UFO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448142
UGARSUGAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448143
UGROCAP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448146
UJJIVANSFB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448147
ULTRACEMCO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448148
UMAEXPORTS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448151
UMESLTD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448152
UMIYA-MRO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448153
UNICHEMLAB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448154
UNIDT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448155
UNIECOM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448156
UNIENTER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448157
UNIINFO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448159
UNIMECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448160
UNIONBANK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448161
UNIPARTS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448162
UNITDSPR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448165
UNITECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448166
UNITEDPOLY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448167
UNITEDTEA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448168
UNIVASTU,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448169
UNIVCABLES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448170
UNIVPHOTO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448171
UNOMINDA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448172
UPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448173
URAVIDEF,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448174
URBANCO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448175
URJA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448177
USHAMART,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448178
USK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448179
UTIAMC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448180
UTKARSHBNK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448181
UTLSOLAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448182
UTTAMSUGAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448183
V2RETAIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448184
VADILALIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448187
VAIBHAVGBL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448188
VAISHALI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448189
VAKRANGEE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448190
VALIANTLAB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448192
VALIANTORG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448193
VARDHACRLC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448194
VARDMNPOLY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448195
VARROC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448196
VASCONEQ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448197
VASWANI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448198
VBL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448199
VEDL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448200
VEEDOL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448201
VENKEYS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448202
VENTIVE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448203
VENUSPIPES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448205
VERANDA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448206
VERTOZ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448207
VESUVIUS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448208
VETO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448211
VGL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448212
VGUARD,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448213
VHL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448214
VIDHIING,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448215
VIDYAWIRES,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448216
VIJAYA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448218
VIJIFIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448219
VIKASECO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448220
VIKASLIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448221
VIKRAMSOLR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448222
VIKRAN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448225
VIMTALABS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448226
VINATIORGA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448228
VINCOFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448229
VINDHYATEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448230
VINEETLAB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448249
VINNY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448252
VINYLINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448254
VIPCLOTHNG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448258
VIPIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448260
VIRINCHI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448261
VISAKAIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448262
VISASTEEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448263
VISHNU,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448264
VISHWARAJ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448265
VIVIDHA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448266
VIVIMEDLAB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448267
VIYASH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448268
VLEGOV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448269
VLSFINANCE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448270
VMART,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448272
VMM,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448273
VMSTMT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448274
VOLTAMP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448275
VOLTAS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448278
VPRPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448279
VRAJ,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448280
VRLLOG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448281
VSSL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448284
VSTIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448285
VSTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448286
VSTTILLERS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448288
VTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448289
WAAREEENER,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448290
WAAREERTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448291
WABAG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448292
WAKEFIT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448293
WALCHANNAG,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448294
WANBURY,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448295
WCIL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448296
WEALTH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448297
WEBELSOLAR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448298
WEIZMANIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448300
WEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448301
WELCORP,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448302
WELENT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448303
WELINV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448304
WELSPUNLIV,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448307
WENDT,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448308
WESTLIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448309
WEWIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448310
WEWORK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448311
WHEELS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448312
WHIRLPOOL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448313
WILLAMAGOR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448314
WINDLAS,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448316
WINDMACHIN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448317
WIPL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448318
WIPRO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448319
WOCKPHARMA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448320
WONDERLA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448321
WORTHPERI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448322
WSI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448323
WSTCSTPAPR,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448326
XCHANGING,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448327
XELPMOC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448328
XPROINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448329
XTGLOBAL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448332
YASHO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448333
YATHARTH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448334
YATRA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448335
YESBANK,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448336
YUKEN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448337
ZAGGLE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448339
ZEEL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448340
ZEELEARN,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448341
ZEEMEDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448342
ZENITHEXPO,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448343
ZENITHSTL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448344
ZENSARTECH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448345
ZENTEC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448346
ZFCVINDIA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448347
ZIMLAB,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448348
ZODIAC,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448349
ZODIACLOTH,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448350
ZOTA,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448352
ZUARI,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448356
ZUARIIND,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448357
ZYDUSLIFE,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448358
ZYDUSWELL,0,0,0,0,0,0,latest,2026-02-18 17:33:20.448360
